source_id,url,locator,source_kind,event_earliest,event_latest,published_at,retrieved_at,sha256,content_path,authority_at_event,exclusion_reason,registration_commit,access_state,eligible,decisive_material_complete
mailbox-maven-2025-01,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2025-01,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:34.905720+00:00,fd9a014c3bfb56e63c974ac4708f16d5ac6da6ec0f122011e60b49d3e79d57c4,sources/maven-2025-01.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2025-02,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2025-02,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:51.542184+00:00,8259a2e5a7a6457cb99dc4040189f057139277810398003b37587637bbe99ce8,sources/maven-2025-02-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2025-02,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2025-02,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:35.048204+00:00,fc1a5b6c564e0d5c9c01faf02676f7dfebf75e33f8e2882927de9860ee0db560,sources/maven-2025-02.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2025-03,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2025-03,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:51.670838+00:00,075d01e1a314ebac8844bb13c33df91b6b921cc090a5271e208d00c8d0770b6a,sources/maven-2025-03-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2025-03,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2025-03,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:36.787076+00:00,57a5bbeb9904a4933aa577c169dee074bd0a186efa9a0a01f687b010c01d977d,sources/maven-2025-03.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2025-04,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2025-04,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:51.965537+00:00,891ed9b625c6ec7de1beaad0a3da3cf46d6e020e96e128c94d3b2ce20996d771,sources/maven-2025-04-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2025-04,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2025-04,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:37.636920+00:00,e05b44cf883719137586b6866854cb30f0d4532f92f016bcf0c53472a1bc5199,sources/maven-2025-04.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2025-05,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2025-05,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:51.998046+00:00,c3578775b09c63371ab88479a435e750ea4e192570f96850e1b57bd140afc0f0,sources/maven-2025-05-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2025-05,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2025-05,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:37.658933+00:00,6202492f37a7415dcf0877435efeffeb3a4e4b540dc95f5e0607d7b0eee18909,sources/maven-2025-05.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2025-06,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2025-06,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:52.119615+00:00,46a5a1507849f507b6361d0e88d92eb42e8503d78d43c8261389e5201f03d422,sources/maven-2025-06-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2025-06,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2025-06,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:38.758610+00:00,1b18e3bbdc7fe31ed0a681fe509e0bf86fb37359c7f6898116b93c516833a662,sources/maven-2025-06.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2025-07,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2025-07,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:52.393484+00:00,52df69f7d401e6891b2f062a0d96944dc1b4ce4322e6449a8ae6e9c245046690,sources/maven-2025-07-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2025-07,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2025-07,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:39.575863+00:00,27cf9521302ebb40af7cabcb0893428e1d1dc2499e060afbce8b37c8428b41a5,sources/maven-2025-07.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2025-08,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2025-08,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:52.465769+00:00,10f8e54d32d03b9937b27b2b369e82cf0bb7340ce7ab0b19d9092c19f8e717c9,sources/maven-2025-08-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2025-08,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2025-08,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:40.457600+00:00,dfea6e98370decbbbb75582e4a746ed3ef41a8babd00ab597af8eff971a9940c,sources/maven-2025-08.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2025-09,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2025-09,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:52.569938+00:00,1989475dd0db583c31b97d9aa09081d18762720454de49f0d6d8f735b7218c28,sources/maven-2025-09-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2025-09,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2025-09,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:40.696235+00:00,6c648cdbf92a28009f39344883be200e82529aa4b8ff2333b62a6f6dd7e525f6,sources/maven-2025-09.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2025-10,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2025-10,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:52.808862+00:00,56ec0076a881017a83fd30abc247c7f4ba9e8de84d35542540f0547f6def7f53,sources/maven-2025-10-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2025-10,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2025-10,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:41.158614+00:00,ae578026d42a45e121c4c0c8c09aa4864767e24d8402595d410dd1d40919b6e9,sources/maven-2025-10.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2025-11,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2025-11,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:52.852997+00:00,96b9d0332c2db1abc5eeba73135dbce631bfa9d027d5eeffe4155f7318c6adfd,sources/maven-2025-11-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2025-11,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2025-11,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:42.673051+00:00,9fa5a8d8f95b20af4c021d4fefd5ba78f58003aa59cb109dbfed48435d62a0b3,sources/maven-2025-11.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2025-12,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2025-12,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:53.016316+00:00,be2316ed145935a590baed144bf070b5c40f6eede1b3acc217d0bbe4304f09e9,sources/maven-2025-12-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2025-12,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2025-12,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:43.314498+00:00,d98169e958ecb2436f21717fe9da469f1eb9c9c186cdfdf3bbdabf45a3700ecd,sources/maven-2025-12.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2023-01,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2023-01,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:38:50.247689+00:00,55994f024e0827ff91e87ed5ee50a7eb31e18606f47f455bf4790ed58223516a,sources/ant-2023-01-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2023-01,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2023-01,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:40:24.765494+00:00,309b0164453b3cbb07686c8f1f91e4106722f652a88363755f726d4a1027edfb,sources/ant-2023-01.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2023-02,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2023-02,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:53.306045+00:00,10fb1b45673da3a084577d24a7191d2f0eab6035ba50dc604480f935533f8073,sources/ant-2023-02-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2023-02,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2023-02,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:43.520061+00:00,c6ee6281eaa55bf4e08ef46cc33cf7b97ed5972c1cc4445d7b7b8cdad8ecd733,sources/ant-2023-02.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2023-03,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2023-03,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:53.342944+00:00,1d1470e4170aead34544149347e175feeb1932c0b8c9d4ba8e78430b00e5ff74,sources/ant-2023-03-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2023-03,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2023-03,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:44.009755+00:00,7884d8d23cd70580de2ec77ec4555753a800cab837d86be6a00e94d17e531492,sources/ant-2023-03.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2023-04,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2023-04,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:53.421655+00:00,a6e817e1af7a45cbd64912c2bbdfdbffea8a725c4b82d9211467ed86257a040a,sources/ant-2023-04-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2023-04,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2023-04,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:44.420666+00:00,dbd9d9fed3a9709b9e401a08bc67492ed36aa26c07705f6f92323f11b2e75092,sources/ant-2023-04.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2023-05,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2023-05,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:53.611191+00:00,b82fd05c1f83fe55742448d42fe4e60ac06f250f5bb8a9fdc20b6cb744a1a18b,sources/ant-2023-05-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2023-05,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2023-05,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:44.558730+00:00,f96c50211f583c7a28300e649238728751c2f54680aab84e20e8d75b78cf768e,sources/ant-2023-05.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2023-06,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2023-06,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:53.625580+00:00,1cbc624e757ac3488206c5a6cf332ca7b06a6477797eb4b0624d9d57c56225c6,sources/ant-2023-06-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2023-06,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2023-06,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:44.696715+00:00,85b9b8a42db6be5b056bf5d9f3d55a66cbaf3051011644498ff8cb3f319d2945,sources/ant-2023-06.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2023-07,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2023-07,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:53.715388+00:00,829119ddfcfa9a8d0b299fe13ff2d96b7311d0365597eebd49f3c41a231a5086,sources/ant-2023-07-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2023-07,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2023-07,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:44.813881+00:00,b26ae3f7b73cfebc00ac68ee61a9672de5d249f360fb707d2d895cd119a0a510,sources/ant-2023-07.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2023-08,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2023-08,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:53.848371+00:00,be6f767fa1829b39fad31870197eac19a359e77b7d41d685b429448689502192,sources/ant-2023-08-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2023-08,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2023-08,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:44.942574+00:00,e29889ca73830a5a69075a40e88c51085de589aced2ed836d6d22fa7a3724dd7,sources/ant-2023-08.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2023-09,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2023-09,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:53.902652+00:00,7362d3839b97f1e325a21ede53b4de03f4686182a9ac81e8b2d1542f594df0c1,sources/ant-2023-09-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2023-09,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2023-09,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:45.036857+00:00,353941a7e7d59dbb8ce7d864454f45842c73b7a1ce691ed52bb4bdee81ae4db8,sources/ant-2023-09.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2023-10,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2023-10,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:53.952392+00:00,8a0e9a8005d3a62a6020863d6be5bbae23ecd045b00248fd2c3215778396a679,sources/ant-2023-10-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2023-10,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2023-10,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:45.223069+00:00,85ce84a549c4198589c30a96b0d2499f5fde33470ae5709aa9143107d4fdb399,sources/ant-2023-10.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2023-11,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2023-11,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:54.139886+00:00,f15eff40c94a95c2e69d3ef37103144a606d2251233537072183d30d7c07fd41,sources/ant-2023-11-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2023-11,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2023-11,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:45.575796+00:00,3ed77dc7565bb7178d30e7a35d85971736665f3044947ed732fbd8d961547700,sources/ant-2023-11.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2023-12,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2023-12,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:54.161423+00:00,075f0329b81b1b1b99c8b6f376ec940d1b59db7309e5f89a62b885d39d75b014,sources/ant-2023-12-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2023-12,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2023-12,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:45.628866+00:00,2393bc592fbf15946bde39e9e4fd96260711293a50af828992478f1e36b13338,sources/ant-2023-12.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2024-01,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2024-01,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:54.209315+00:00,b5d0c304dac470a2dd9a29d566abcd5a97a139f2e28649866bb847786124f66d,sources/ant-2024-01-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2024-01,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2024-01,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:45.690215+00:00,ba3b2afa5113689dcd6b897a3eb045e78f41c0920ee75440eefe884ff49e13b9,sources/ant-2024-01.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2024-02,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2024-02,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:54.407294+00:00,f99a977401e8ac6f40d12a1e7cdfda41e640a126c1f0e7a4f3078d3028f15f48,sources/ant-2024-02-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2024-02,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2024-02,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:46.016600+00:00,34a60995a5a7a3572c13e81388a40f9add3c1a839a799eea431c1698ee4de107,sources/ant-2024-02.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2024-03,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2024-03,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:54.436699+00:00,54883dc1600f2420ca4c8fe38ac5d3c9e479d352adeb004cca1aa837089fd49c,sources/ant-2024-03-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2024-03,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2024-03,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:46.129272+00:00,b3ac1220bcbad914164a9dd1eb3dc76612aa9c82202cecfdd40665d109151c24,sources/ant-2024-03.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2024-04,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2024-04,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:54.531622+00:00,4ec120c49eb4ed58b973c72b46808200bb193e93d5f24aae64b96fd67070dfc1,sources/ant-2024-04-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2024-04,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2024-04,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:46.215396+00:00,2c8bf79f686f0b213339b3ae5fdcf4741fa48d8233e6cabfca26eb8c763ab9c1,sources/ant-2024-04.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2024-05,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2024-05,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:54.679288+00:00,d35aebf112c73151ec1599ef76e10d05ee76bdf95a7d96bdcf1d909ec496d589,sources/ant-2024-05-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2024-05,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2024-05,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:46.477980+00:00,0c89d17e5d1dbfa0b7f40947cec643c7407da3751cdb791e9499051487f2cdc7,sources/ant-2024-05.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2024-06,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2024-06,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:54.691048+00:00,acd146e1c092ce1bce422efd403157a1803595162626489af7338aec2f0a8043,sources/ant-2024-06-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2024-06,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2024-06,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:46.494887+00:00,81c85573d9ef3136468ef21864d15a068f091033fef53a78d8f4ce361fa4bb7a,sources/ant-2024-06.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2024-07,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2024-07,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:54.806324+00:00,48d099bc036f53056b57dce0f8b2fb0345a517119cf1698d5303a9a82f71635f,sources/ant-2024-07-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2024-07,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2024-07,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:46.599919+00:00,b7e50b4377f2ea71440bfe49b3e6c5b6b78188aca80e72dc444d6f8b55c42992,sources/ant-2024-07.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2024-08,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2024-08,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:54.928374+00:00,ed9a6da4ed82f43e80ce1919ee1f4a3338a2d8166de48af237bfded463f8976a,sources/ant-2024-08-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2024-08,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2024-08,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:46.819403+00:00,7f97a58db51fff5c670cb249ebbd1a262cb5ce4deede9e90327dd75f2c364f65,sources/ant-2024-08.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
